Category,Origin Category,Clean Title,Detail,PDF File
형사,['[형사]'],지방선거에 출마한 후보자를 당선되지 못하게 할 목적으로 허위사실을 공표한 피고인에게 징역형의 집행유예를 선고한 사례,대구지방법원 선고 고합 판결 제 형사부 조정환 부장판사 사건 개요 피고인은 후보자 측 선거운동원이 선거와 관련하여 피고인의 딸이 운영하는 식당에서 선거구민에게 식사와 현금봉투를 제공한 적이 없음에도 마치 그러한 것처럼 공표하였음 피고인은 후보자 나 그 관련자로부터 후보자 측 선거운동원이 금품을 제공한 것처럼 허위로 진술하거나 경찰에 허위로 제보하도록 지시를 받은 적이 없음에도 마치 그러한 것처럼 공표하였음 판결 요지 피고인의 행위는 선거의 공정성을 훼손하고 유권자의 자유로운 의사결정을 방해하여 선거결과를 왜곡할 위험성이 큰 점 등을 고려하여 피고인에게 징역 년에 집행유예 년을 선고하였음,형사_511
형사,['[형사]'],피고인이 청소년으로 직장 부하인 피해자와 함께 술을 먹던 중 피고인이 피해자를 대신하여 술을 먹어줄테니까 소원을 하나 들어달라 고 말하자 피해자가 네 라고 대답하였다는 이유로 피해자의 입에 혀를 집어넣은 행위가 강제추행이라고 기소된 사건에서 피해자가 키스에 동의하지 않았다고 인정하여 강제추행죄에 해당한다고 판단한 예,판결요지 피고인이 청소년으로 직장 부하인 피해자와 함께 술을 먹던 중 피고인이 피해자를 대신하여 술을 먹어줄테니까 소원을 하나 들어달라 고 말하자 피해자가 네 라고 대답하였다는 이유로 피해자의 입에 혀를 집어넣은 행위가 강제추행이라고 기소된 사건에서 피해자가 키스에 동의하지 않았다고 인정하여 강제추행죄에 해당한다고 판단한 예 대구고등법원 노 아동청소년의성보호에관한법률위반,형사_512
형사,['[형사]'],구청 소속 공무원인 피고인이 수의계약 대상자인 로부터 현금 만 원을 수수하였다는 범죄사실을 유죄로 인정하고 벌금 만 원 등을 인정한 사안,부산지방법원 선고 고합 뇌물수수 구청 소속 공무원인 피고인이 수의계약 대상자인 로부터 현금 만 원을 수수하였다는 범죄사실을 유죄로 인정하고 벌금 만 원 등을 인정한 사안 국민참여재판,형사_513
형사,['[형사]'],나무 막대로 길고양이를 회 가량 때려 길고양이에 두부 외상의 상해를 입히는 학대행위를 한 피고인에게 원심의 벌금형을 유지한 사안,부산지방법원 선고 노 동물보호법위반 판결 판단 피고인의 양형부당 항소를 기각함,형사_514
형사,['[형사]'],일면식이 없는 피해자를 상대로 피해자에게 무차별적인 폭력을 가하여 살인미수에 그쳤다는 범죄사실로 피고인에게 징역 년을 선고한 사안,선고 부산지방법원 고합 살인미수 등 일면식이 없는 피해자를 상대로 피해자에게 무차별적인 폭력을 가하여 살인미수에 그쳤다는 범죄사실로 피고인에게 징역 년을 선고한 사안,형사_515
형사,['[형사]'],향정신성의약품인 케타민을 매수하고 이를 판매하려다 미수에 그쳤다는 등의 범죄사실로 피고인에게 징역 년을 선고한 사안,선고 부산지방법원 고단 마약류관리에관한법률위반 향정 등 향정신성의약품인 케타민을 매수하고 이를 판매하려다 미수에 그쳤다는 등의 범죄사실로 피고인에게 징역 년을 선고한 사안,형사_516
형사,['[형사]'],모텔을 운영하면서 약 개월 동안 회에 걸쳐 모텔 투숙객의 나체를 몰래 촬영한 범행을 저지른 피고인에 대하여 집행유예의 형을 선고한 원심판결을 파기하고 징역 년 월의 실형을 선고한 사안,부산지방법원 선고 노 성폭력범죄의처벌등에관한특례법위반 카메라등이용 촬영 반포등 범죄사실 요지 피고인이 부터 까지 회에 걸쳐 투숙객의 나체를 몰래 촬영한 사건 제 심 판단 피고인이 범행을 자백하는 점 동종의 범죄로 처벌받은 전력이 없고 영상을 유포하지 않은 점을 유리한 정상으로 보고 죄질이 불량한 점 범행 횟수가 다수인 점 피해회복이 이루어지지 아니한 점 등을 불리한 정상으로 보아 집행유예 징역 월 집행유예 년 시간의 사회봉사명령 시간의 성폭력 치료강의 수강명령 몰수 의 형을 선고 항소심 판단 피고인이 범행을 자백하는 점 동종의 범죄로 처벌받은 전력이 없는 점은 유리한 정상이나 모텔을 운영하는 피고인이 약 개월 동안 투숙객의 나체를 반복적으로 몰래 촬영한 이 사건 범행의 죄질이 매우 불량한 점 개인의 사생활이 가장 존중되어야 할 숙박시설에서 그 운영자인 피고인이 숙소의 이용자인 피해자들의 신뢰를 저버렸다는 점에서 엄벌의 필요성이 큰 점 피해 회복이 이루어지지 않은 점 등 불리한 정상과 촬영된 신체 부위나 노출의 정도 등 제반사정을 고려하면 원심의 형이 가벼워서 부당하다고 보아 원심판결을 파기하고 실형 징역 년 월 시간의 성폭력 치료프로그램 이수명령 년간의 취업제한명령 몰수 을 선고,형사_517
형사,['[형사]'],음주운전으로 처벌받은 전력이 있는 피고인이 다시 음주운전을 한 사안,부산지방법원 선고 노 도로교통법위반 음주운전 음주운전으로 수차례 처벌받은 전력이 있는 피고인이 다시 음주운전을 한 사안에서 원심의 벌금형을 파기하고 징역형의 집행유예를 선고한 사건,형사_518
형사,['[형사]'],경찰공무원인 피고인이 권한 없이 다른 사람이 관리하는 형사사법정보를 열람하고 공무원으로서 법령에 의한 직무상 비밀을 누설한 사건,부산지방법원 선고 노 형사사법절차전자화촉직법위반 등 판결 경찰공무원인 피고인이 제 자의 부탁을 받고 경찰청 전산관리자가 관리하는 형사사법정보인 타인의 지명수배 내역을 열람한 뒤 제 자에게 이를 알려줌으로써 공무원으로서 법령에 의한 직무상 비밀을 누설한 사건,형사_519
형사,"['[형사]', '[제주지방법원 2022고합79, 118(병합)]']",공용물건손상 등의 범행을 저지른 피고인에 대하여 국민참여재판을 거쳐 실형을 선고한 사례,국내에 불법체류 중이던 외국인인 피고인이 출입국 외국인청 경찰서 유치장 교도소에서 공용물건손상 공무집행방해 중상해 등의 범행을 저지른 사안에서 국민참여재판을 거쳐 실형을 선고한 사례,형사_520
형사,['[형사]'],동료수감자에게 폭행을 가하여 사망에 이르게 하였다는 혐의로 기소된 피고인에게 폭행죄에 한하여 유죄를 인정한 사례,대구지방법원 선고 고합 판결 제 형사부 이상오 부장판사 사건 개요 피고인은 피해자와 함께 노인치료거실에서 함께 수감생활을 하던 중 피해자와 시비가 붙게되어 피해자의 몸통과 머리를 수회 때리는 등 피해자에게 폭행을 가하였음 이에 피해자는 같은 날 의식을 잃고 쓰러진 후 병원 응급실에서 급성심근경색으로 사망함 판결 요지 피고인의 판시 폭행행위로 인하여 피해자의 사망이라는 결과가 발생하였다거나 당시 피고인이 자신의 폭행으로 인하여 피해자가 급성심근경색을 일으켜 사망할 것이라는 점을 예견할 수 있었다고 단정하기 어렵고 달리 이를 인정할 증거가 없음 이에 피고인에 대하여 폭행혐의만 유죄를 인정하고 벌금 만 원을 선고하였음,형사_521
형사,['[형사]'],금융기관 명의 납입증명서 금융위원회 명의 공문을 위조하고 이를 행사하는 등 보이스피싱 조직원들의 피해자들에 대한 사기범행을 방조한 피고인에게 징역형을 선고한 사례,대구지방법원 선고 고합 판결 제 형사부 조정환 부장판사 사건 개요 피고인은 주식회사 현대캐피탈 명의 납입증명서를 위조하고 이를 행사하여 성명불상의 보이스피싱 조직원이 피해자 로부터 만 원을 편취하는 것을 방조하였음 피고인은 보이스피싱 조직원이 피해자 로부터 합계 억 만 원을 편취하는 것을 방조하였음 피고인은 금융위원회 명의 공문을 위조하고 이를 행사하여 성명불상의 보이스피싱 조직원이 피해자 로부터 만 원을 편취하는 것을 방조하였음 판결 요지 피고인은 판시 각 기재와 같은 사기방조 공문서위조 위조공문서행사 사문서위조 위조사문서행사의 범죄를 저질렀고 미필적으로나마 그 범죄에 대한 고의가 있었다고 봄이 타당함 보이스피싱 범죄는 다수의 피해자를 양산하는 조직적 지능적 범죄로서 사회적 폐해가 크고 피해 회복 또한 용이하지 않은 구조적 특성을 가지고 있어 이를 엄단하여야 할 필요성이 있는 점 등을 고려하여 피고인에게 징역 년 월을 선고함 국민참여재판으로 진행된 사건으로서 배섬원의 평결 결과는 만장일치 유죄임,형사_522
형사,"['[형사]', '[청주지방법원 2020고단1505, 2021노1056]']",사기,위장 전입으로 취득된 전매가 제한된 분양권을 중개인을 통해 전전 매도한 사안에서 매도인의 최종 매수인에 대한 사기 범행은 인정되지 않는다는 판단이 제 심과 항소심에서 일관되게 이루어졌습니다 형법상 간접정범의 법리 부정 취득한 권리에 대한 거래에서의 형사책임 범위 등을 밝힌 점에서 법리적으로 의미가 있고 이에 더해 형사 심 항소심 판결문의 구조를 한 번에 확인할 수 있는 자료로서 주요판결로 게시합니다,형사_523
형사,['[형사]'],이사가 상법 제 조의 제 항 제 호 소정의 사업기회 의 이용하여 업무상 배임죄를 범하였다고 인정하려면 죄형법정주의 원칙에 비추어 볼 때 막연히 회사가 장차 성실히 노력할 경우 취득할 가능성이 있는 모든 사업기회를 이용한 것이 아니라 회사가 이미 취득한 현실적이고 구체적인 사업기회 를 이용한 것이어야 한다고 판단하고 피고인은 여기에 해당하지 않으므로 무죄라고 판단한 예,판결요지 이사가 상법 제 조의 제 항 제 호 소정의 사업기회 의 이용하여 업무상 배임죄를 범하였다고 인정하려면 죄형법정주의 원칙에 비추어 볼 때 막연히 회사가 장차 성실히 노력할 경우 취득할 가능성이 있는 모든 사업기회를 이용한 것이 아니라 회사가 이미 취득한 현실적이고 구체적인 사업기회 를 이용한 것이어야 한다고 판단하고 피고인은 여기에 해당하지 않으므로 무죄라고 판단한 예 상고기각 대구고등법원 노 업무상배임,형사_524
형사,['[형사]'],친모의 아동학대 증거를 확보하기 위해 친부가 몰래 녹음한 녹음파일 및 녹취록의 증거능력을 인정한 판결,친모의 아동학대 증거를 확보하기 위해 친부가 몰래 녹음한 녹음파일 및 녹취록의 증거능력을 인정한 판결,형사_525
형사,['[형사]'],대통령 선거 후보자를 홍보한 공무원에게 벌금형을 선고한 판결,대통령 선거 후보자를 홍보한 공무원에게 벌금형을 선고한 판결,형사_526
형사,['[형사]'],투표장에서 난동을 부리고 투표지를 훼손한 여성에게 벌금형을 선고한 판결,투표장에서 난동을 부리고 투표지를 훼손한 여성에게 벌금형을 선고한 판결,형사_527
형사,['[형사]'],화물연대 파업과정에서 경찰관들을 다치게 한 피고인들에 대하여 징역형의 집행유예를 선고한 판결,화물연대 파업과정에서 경찰관들을 다치게 한 피고인들에 대하여 징역형의 집행유예를 선고한 판결,형사_528
형사,['[형사]'],울산시장 선거 과정에서 선거인들을 협박한 남성에게 징역형의 집행유예를 선고한 판결,울산시장 선거 과정에서 선거인들을 협박한 남성에게 징역형의 집행유예를 선고한 판결,형사_529
형사,['[형사]'],경쟁 낚시업체 선박에 방화를 한 피고인들에게 실형을 선고한 판결,경쟁 낚시업체 선박에 방화를 한 피고인들에게 실형을 선고한 판결,형사_530
형사,['[형사]'],사회적 거리두기를 위반한 단란주점 이용객들에게 벌금형을 선고한 판결,사회적 거리두기를 위반한 단란주점 이용객들에게 벌금형을 선고한 판결,형사_531
형사,['[형사]'],여자친구의 신고에 출동한 경찰관들을 폭행한 남성에게 징역형의 집행유예를 선고한 판결,여자친구의 신고에 출동한 경찰관들을 폭행한 남성에게 징역형의 집행유예를 선고한 판결,형사_532
형사,['[형사]'],교통사고로 보행자를 사망케 한 운전자에게 벌금형을 선고한 판결,교통사고로 보행자를 사망케 한 운전자에게 벌금형을 선고한 판결,형사_533
형사,['[형사]'],성매매를 하면서 상대방에게 마약을 제공한 성매수 남성에게 징역형의 집행유예를 선고한 판결,성매매를 하면서 상대방에게 마약을 제공한 성매수 남성에게 징역형의 집행유예를 선고한 판결,형사_534
형사,['[형사]'],수입산 삼겹살을 국내산으로 표시하여 판매한 업주 및 직원에게 징역형의 집행유예를 선고한 판결,수입산 삼겹살을 국내산으로 표시하여 판매한 업주 및 직원에게 징역형의 집행유예를 선고한 판결,형사_535
형사,['[형사]'],무면허로 운전하다 사고를 내 상대방을 다치게 하고 마약을 투약한 남성에게 실형을 선고한 판결,무면허로 운전하다 사고를 내 상대방을 다치게 하고 마약을 투약한 남성에게 실형을 선고한 판결,형사_536
형사,['[형사]'],번개장터 등에서 활동한 중고거래 사기범에게 실형을 선고한 판결,번개장터 등에서 활동한 중고거래 사기범에게 실형을 선고한 판결,형사_537
형사,['[형사]'],헤어진 연인을 스토킹하고 자녀를 학대한 남성에게 징역형의 집행유예를 선고한 판결,헤어진 연인을 스토킹하고 자녀를 학대한 남성에게 징역형의 집행유예를 선고한 판결,형사_538
형사,['[형사]'],아동학대를 한 어린이집 보육교사에게 징역형의 집행유예를 선고한 판결,아동학대를 한 어린이집 보육교사에게 징역형의 집행유예를 선고한 판결,형사_539
형사,['[형사]'],재판 관련 청탁 또는 입학사정 청탁을 명목으로 금원을 편취한 승려에게 실형을 선고한 판결,재판 관련 청탁 또는 입학사정 청탁을 명목으로 금원을 편취한 승려에게 실형을 선고한 판결,형사_540
형사,['[형사]'],수회의 음주운전 전과에도 불구하고 음주측정을 회 거부한 운전자에게 실형을 선고한 판결,수회의 음주운전 전과에도 불구하고 음주측정을 회 거부한 운전자에게 실형을 선고한 판결,형사_541
형사,['[형사]'],층간소음을 이유로 위층 현관문을 손괴하고 위층 거주자를 폭행하여 상해를 입힌 여성에게 징역형의 집행유예를 선고한 판결,층간소음을 이유로 위층 현관문을 손괴하고 위층 거주자를 폭행하여 상해를 입힌 여성에게 징역형의 집행유예를 선고한 판결,형사_542
형사,['[형사]'],아동학대를 한 영어학원 강사에게 징역형의 집행유예를 선고한 판결,아동학대를 한 영어학원 강사에게 징역형의 집행유예를 선고한 판결,형사_543
형사,['[형사]'],아내를 폭행 협박하고 상해를 가하고 의붓딸을 학대한 남성에게 징역형의 집행유예를 선고한 판결,아내를 폭행 협박하고 상해를 가하고 의붓딸을 학대한 남성에게 징역형의 집행유예를 선고한 판결,형사_544
형사,['[형사]'],반복적인 무면허 음주운전자에게 실형을 선고한 판결,반복적인 무면허 음주운전자에게 실형을 선고한 판결,형사_545
형사,['[형사]'],아동학대 가해 친모에 대해 징역형의 집행유예를 선고한 판결,아동학대 가해 친모에 대해 징역형의 집행유예를 선고한 판결,형사_546
형사,['[형사]'],고소작업대에서 발생한 근로자 추락사망사고에 관하여 현장소장에게 징역형의 집행유예 및 사업주에 벌금형을 선고한 판결,고소작업대에서 발생한 근로자 추락사망사고에 관하여 현장소장에게 징역형의 집행유예 및 사업주에 벌금형을 선고한 판결,형사_547
형사,['[형사]'],보이스피싱 현금 수거책에 대해 실형을 선고한 판결,보이스피싱 현금 수거책에 대해 실형을 선고한 판결,형사_548
형사,['[형사]'],기획부동산 사기범에 대해 징역 년 개월을 선고한 판결,기획부동산 사기범에 대해 징역 년 개월을 선고한 판결,형사_549
형사,['[형사]'],졸피뎀 투약 후 피해자가 정보나 경험을 기억하는 생리적 기능 및 지각 운동기능에 장애가 발생하는 부분을 상해로 인정한 사례,판결요지 졸피뎀 투약 후 피해자가 정보나 경험을 기억하는 생리적 기능 및 지각 운동기능에 장애가 발생하는 부분을 상해로 인정한 사례 대구고등법원 노 강도상해 등,형사_550
형사,['[형사]'],공소사실을 자백한 피고인이 피고인의 자백을 보강할 증거가 없다는 이유로 무죄라고 주장한 사건에서 지적장애인인 피해자의 진술 피고인과 피해자 사이의 합의서 등은 피고인의 자백을 보강하는 증거에 해당한다는 이유로 피고인은 유죄라고 판단한 예,판결요지 공소사실을 자백한 피고인이 피고인의 자백을 보강할 증거가 없다는 이유로 무죄라고 주장한 사건에서 지적장애인인 피해자의 진술 피고인과 피해자 사이의 합의서 등은 피고인의 자백을 보강하는 증거에 해당한다는 이유로 피고인은 유죄라고 판단한 예 대구고등법원 노 성폭력범죄의처벌등에관한특례법위반 장애인강제추행 상고기각으로 확정,형사_551
형사,['[형사]'],피해자와 함께 거주하면서 피해자에게 일명 물고문 폭행 등을 하고 결국 피해자를 사망에 이르게 한 피고인들에게 징역형을 선고한 사례,대구지방법원 선고 고합 판결 제 형사부 조정환 부장판사 공소사실의 요지 피고인들은 초순경 부터 피해자의 머리를 잡아 강제로 싱크대 물속에 넣는 일명 물고문을 하고 때리는 행위를 하고 이 사건 원룸에 감금하고 가혹한 행위를 가함으로써 경 피해자가 중증흉부손상 등으로 사망에 이르게 하였음 판결요지 피고인들은 약 개월이라는 장기간 동안 피해자를 감금하고 수시로 폭행하는 가혹한 행위를 하여 피해자의 사망이라는 돌이킬 수 없는 참혹한 결과를 초래한 점 피해자는 극심한 고통과 좌절감을 느꼈을 것으로 보이는 점 가족을 잃은 피해자의 유족들도 형언할 수 없는 충격과 고통을 받았을 것으로 보이는 점 등을 고려하여 피고인들에게 징역형을 선고함 피고인 징역 년 피고인 징역 년 피고인 징역 년,형사_552
형사,['[형사]'],클럽 인 피고인이 합성대마 코카인을 수 차례 흡연하거나 매매한 사안에 대하여 징역 년 형 등을 선고한 사안,선고 부산지방법원 고합 마약류관리에관한법률위반 향정 등 판결요지 클럽 인 피고인이 합성대마 또는 코카인을 흡연하거나 매매하였다는 범죄사실에 대하여 징역 년 시간의 재활교육 프로그램의 이수 등을 선고한 사안,형사_553
형사,['[형사]'],영리를 목적으로 재화 또는 용역을 공급받지 아니하고 부가가치세법에 따른 세금계산서를 발급한 사안에 대하여 국민참여재판에서 징역 년 집행유예 년 형을 선고한 사안,선고 부산지방법원 고합 특정범죄가중처벌등에관한법률위반 허위세금계산서교부등 피고인이 실제 재화나 용역을 공급하거나 받은 사실이 없음에도 영리를 목적으로 공급가액 합계 원 상당의 허위 세금계산서 장을 발급하거나 발급받았다는 범죄사실에 대하여 국민참여재판에서 징역 년 집행유예 년 벌금 억 원을 선고한 사안,형사_554
형사,['[형사]'],동종전과로 여러 차례 처벌받은 전력이 있음에도 반복하여 공연음란 범행을 한 피고인에 대하여 원심의 실형을 유지한 사안,부산지방법원 선고 노 판결 범죄사실 요지 피고인이 차례 차례 공연히 음란한 행위를 한 사건 제 심 판단 피고인이 범행을 인정하는 점을 유리한 정상으로 보고 피고인이 다수 동종 범행으로 처벌받은 전력이 있음에도 이 사건 범행을 저지른 점 등을 불리한 정상으로 보아 징역 월 및 이수명령 시간 년간의 취업제한명령의 실형을 선고함 항소심 판단 피고인의 동종 범행 전력 재범 위험성 등을 고려하여 원심이 징역 월 등의 실형을 선고한 것이 재량의 합리적인 범위를 벗어나지 않았다고 보아 피고인의 항소를 기각함,형사_555
형사,['[형사]'],제주 사건특별법에 따라 제주 사건 당시 유죄판결을 선고받은 피고인들 명에 대하여 재심 개시를 결정한 사례,제주 사건 당시 유죄판결을 선고받고 제주 사건 희생자로 결정된 피고인들 명에 대하여 희생자 결격 사유에 대한 재검토가 필요하다는 검사의 주장을 배척하고 재심 개시 결정을 한 사례,형사_556
형사,['[형사]'],해외에 본거지를 두고 보이스피싱 범죄단체를 조직 운영하면서 국내 불특정 다수의 사람들을 상대로 보이스피싱 범행을 저질러 결국 수십 명의 피해자들로부터 합계 약 억 원을 편취한 피고인들에 대하여 징역 년 등의 형이 선고된 판결,사건 고단 범죄단체조직 범죄단체활동 사기 범죄수익은닉의규제및처벌등에관한법률위반 범죄단체가입 담당재판부 제 형사단독 재판장 조수연 판결의 대체적 내용 주요 범죄사실 요약 중국 산동성 청도시 일원의 아파트 두 곳에서 보이스피싱 콜센터를 설치하여 두고 대출이 필요한 국내 불특정 다수의 피해자들을 상대로 대환대출 등의 명목으로 금원을 송금해달라고 속여 명이 넘는 피해자들로부터 합계 약 억 원을 편취한 사안 피고인들 역할 피고인 는 보이스피싱 콜센터 시설 구비 피해자 개인정보 및 대포통장 확보 수익 분배 및 조직원들에 대한 수당 지급 등 보이스피싱 범죄단체 운영을 총괄한 자 피고인 은 국내에서 보이스피싱 조직원 상담원 역할 으로 일 할 사람들을 모집하고 중국으로 입국시킨 후 관리하는 등의 모집책 관리책 역할을 한 자 피고인 는 국내 금융기관의 텔레마케터 대출 심사자 등으로 사칭하면서 사람들을 속인 자 유죄의 이유 및 양형 등 보이스피싱 범죄는 불특정 다수의 피해자를 대상으로 한 조직적이고 계획적 지능적 범행으로 그 사회적 폐해가 심각하므로 그러한 보이스피싱 범죄단체를 형법상의 범죄단체조직으로 보아 처벌하였음 피해자들 별 피해액이 적게는 수백만 원에서 많게는 수천만 원에 이르는데 이러한 피해자들은 대부분 경제적으로 궁지에 몰려 마지막 희망으로 대환대출을 알아보는 자들이었음 그래서 피해자들 상당수는 이 사건 보이스피싱 피해로 인하여 삶이 파탄되었다거나 가정이 깨졌다거나 자살충동에 시달리고 있다는 등 극심한 고통을 호소하고 있음 이러한 점들을 엄중히 고려하여 피고인 에 대하여 각 징역 년의 형을 선고하는 등 보이스피싱 주범자들에 대하여 무거운 형이 선고되었고 그들이 얻은 범죄수익금들도 추징되었음 그 밖에 관리책 및 실행책들인 피고인 에 대하여는 피해자들에 대한 합의 내역 범행 가담 정도 범행 후의 정황 등 여러 양형사정들을 고려하여 징역형 피고인 징역 년 피고인 징역 년 또는 징역형의 집행유예 피고인 징역 년에 집행유예 년 가 각 선고되었고 그들이 얻은 범죄수익금들도 추징되었음,형사_557
형사,['[형사]'],피고인이 군용트럭이 지나갈 도로에 나사못을 던졌으나 실제로 군용트럭의 타이어가 손상되지는 아니하여 군용물손괴미수로 기소된 사건에서 사드배치에 반대하는 정치적 의사를 표시하는 퍼포먼스를 한 것에 불과하다는 피고인의 주장을 배척하고 군용트럭의 타이어를 손상시키려는 고의가 있었다고 인정하면서 퍼포먼스라 하더라도 피해자의 사전동의가 없었으므로 위법하다고 판단한 사례,판결 요지 피고인이 군용트럭이 지나갈 도로에 나사못을 던졌으나 실제로 군용트럭의 타이어가 손상되지는 아니하여 군용물손괴미수로 기소된 사건에서 사드배치에 반대하는 정치적 의사를 표시하는 퍼포먼스를 한 것에 불과하다는 피고인의 주장을 배척하고 군용트럭의 타이어를 손상시키려는 고의가 있었다고 인정하면서 퍼포먼스라 하더라도 피해자의 사전동의가 없었으므로 위법하다고 판단한 사례 대구고등법원 노,형사_558
형사,['[형사]'],소액대출을 원하는 사람들을 대상으로 정보이용료 현금화 소액결제 현금화 등의 광고를 하여 그들로 하여금 휴대전화 소액결제를 하도록 하고 선이자 등을 공제한 나머지 금원을 송금해주는 방식으로 자금을 융통해준 피고인에게 징역형을 선고한 사례,대구지방법원 선고 고단 판결 제 형사단독 김대현 판사 공소사실의 요지 피고인은 공범들과 공모하여 경 구글정보이용료 현금화 라는 제목의 광고글을 보고 연락한 피해자로 하여금 구글 앱스토어에서 깡통 어플을 다운로드받아 정보이용료 명목으로 원에 상당하는 소액결제를 하도록 함으로써 재화의 판매를 가장하여 통신과금서비스에 의한 거래를 하게 하고 선이자 등을 공제한 원을 피해자에게 송금해 주는 방식으로 자금을 융통해준 것을 비롯하여 경까지 같은 방법으로 합계 약 억 원을 융통해주었음 판결요지 급전을 필요로 하는 불특정 다수의 서민들을 유인한 뒤 휴대전화 소액결제 시스템을 악용하여 고율의 수수료를 수취하고 전자상거래와 금융질서를 교란하는 중대한 범죄인 점 약 년간 잠적하여 수사 진행에 장애를 야기한 점 등을 고려하여 피고인에게 징역 년을 선고하였음,형사_559
형사,['[형사]'],피해자의 주거에 침입하고 스토킹행위를 일삼은 피고인에게 징역형 등을 선고한 사례,대구지방법원 선고 고단 고정 병합 판결 제 형사단독 류영재 판사 공소사실의 요지 피고인은 경 피해자의 주거지에서 피해자로부터 주거지에서 나가달라는 요구를 수 회 받았음에도 이에 응하지 아니함 피고인은 경 피해자의 주거지 현관문을 수 회 두드린 것을 비롯하여 경까지 회에 걸쳐 피해자의 의사에 반하여 정당한 이유 없이 피해자의 주거에서 기다리거나 지켜보는 등의 행위를 하여 피해자에게 불안감 또는 공포심을 일으킴 피고인은 경 피해자의 주거지 현관에서 열쇠 수리업자에게 거짓말하여 피해자 소유의 전자잠금장치를 손괴함 피고인은 경 혈중알콜농도 의 술에 취한상태로 오토바이를 운전함 판결요지 피해자는 위 범죄로 인하여 그 자신에게 가장 평온한 장소가 되어야 할 주거지에서 더 이상 거주하지 못하게 되었고 그 이후 정신과 진료를 받게 되는 등 피해자 및 그 가족이 입은 위와 같은 주거지 상실의 피해 및 정신적 피해가 상당한 점 등을 고려하여 피고인에게 징역형 징역 년 과 벌금형 벌금 만 원 을 선고하였음,형사_560
형사,['[형사]'],민주화운동에 참여하여 소요죄와 계엄법 위반 혐의로 징역형을 선고받은 피고인에 대하여 재심에서 무죄를 선고한 사건,재판부는 이 사건 공소사실 기재 각 행위는 그 시기와 당시 상황등을 종합적으로 고려하였을 때 헌정질서를 지키기 위하여 위와 같은 헌정질서 파괴범죄를 저지하거나 반대한 행위로 판단되므로 이 사건 공소사실은 정당행위로 위법성이 조각되므로 피고인에 대하여 무죄를 선고함,형사_561
형사,['[형사]'],학동 구역 철거업체 선정에 개입한 피고인들에 대하여 징역형 및 집행유예를 선고한 사건,재판부는 피고인들은 주거환경 개선이라는 공익적 목적인 주택재개발정비사업과 관련하여 알선 청탁 명목으로 금품을 수수하는 범행에 가담하였고 그로 인하여 정비사업의 공정성 및 투명성을 저해하고 공사 수주 비리 등이 부실공사로 이어질 수 있어 그 죄질이 좋지 못하고 수수한 금품의 규모가 거액인등인 점을 비추어 엄중한 처벌이 필요하며 다만 여러 양형 요소들을 고려하여 피고인 이 에 대하여는 징역 년에 추징금 억 천만 원 피고인 주 에 대하여는 징역 년 집행유예 년에 추징금 천만 원을 선고하였음,형사_562
형사,['[형사]'],채무변제 및 잔액 확인서를 위조하고 행사하는 등 보이스피싱 조직원과 공모하여 피해자들을 상대로 사기 등의 범행을 저지른 혐의로 기소된 피고인에 대하여 무죄를 선고한 사례,대구지방법원 선고 고합 판결 제 형사부 조정환 부장판사 사건 개요 피고인은 성명불상의 보이스피싱 조직원과 공모하여 피해자 로부터 합계 만 원을 편취함 피고인은 성명불상의 보이스피싱 조직원과 공모하여 주식회사 우리캐피탈 명의의 채무변제 및 잔액 확인서를 위조하고 이를 행사하면서 피해자 로부터 만 원을 편취함 판결 요지 피고인이 적어도 미필적으로나마 자신이 보이스피싱 범죄에 가담하는 것임을 인식하면서도 이를 용인하여 공소사실 기재와 같은 범행을 저지른 것이 아닌가 하는 의심이 들기도 함 그러나 다른 한편으로는 검사가 제출한 증거만으로 피고인이 보이스피싱 범행을 미필적으로라도 인식하고 이를 용인 내지 감수하면서 보이스피싱 범행에 공동정범으로 가담하였다는 사실이 합리적인 의심이 들지 않을 정도로 증명되었다고 보기 어렵고 달리 이를 인정할 증거가 없음 국민참여재판으로 진행된 사건으로서 배섬원의 평결 결과는 만장일치 무죄임,형사_563
형사,['[형사]'],장애인인 사실혼 배우자의 모친에게 폭력을 행사한 피고인에게 징역형을 선고한 사례,대구지방법원 선고 고단 판결 제 형사단독 류영재 판사 공소사실의 요지 피고인은 경 피해자의 지팡이를 빼앗아 머리를 때려 약 주간의 치료가 필요한 두피의 열린 상처 등의 상해를 가함 피고인은 경 양푼이로 피해자의 턱 등을 때림 판결요지 피해자가 위 학대로 인한 심한 정신적 충격과 고통을 겪은 점 요양센터나 교회의 관계자 등이 피해자에 대한 학대를 막으려 하자 그 학대 사실을 숨기고 오히려 위 관계자들을 고소 고발한 점 등을 고려하여 피고인에게 엄한 처벌을 하였음 징역 년,형사_564
형사,['[형사]'],피해자가 만 원을 갚지 않는다는 이유로 살해한 대 남성에게 징역 년을 선고한 판결,피해자가 만 원을 갚지 않는다는 이유로 살해한 대 남성에게 징역 년을 선고한 판결,형사_565
형사,['[형사]'],허위로 고용유지지원금을 타낸 사업주에게 징역형의 집행유예를 선고한 판결,허위로 고용유지지원금을 타낸 사업주에게 징역형의 집행유예를 선고한 판결,형사_566
