Category,Origin Category,Clean Title,Detail,PDF File
행정,['[행정]'],장례식장을 설치하기 위한 요양병원의 의료기관 개설허가사항 변경신청을 불허가한 처분에 관하여 이를 위법하다고 본 사례,"ㅇ 대구지방법원 2022. 4. 27. 선고 2021구합24713 판결(제1행정부, 차경환 부장판사)
  ㅇ 사실관계
- 원고는 2021. 2.경 피고로부터 의료기관 개설허가를 받아 요양병원을 운영하고 있음
- 원고는 2021. 8.경 피고에게 위 요양병원의 시설로 장례식장을 설치하기 위하여 의료기관 개설허가사항 변경신청을 하였는데, 피고는 인접 지역 주민들의 거주의 안녕과 건전한 생활환경을 저해하는 등 공익적 피해가 심대하다는 등의 사유로 위 신청을 불허가하였음.
  ㅇ 판결 요지
- 관계 법령에 의하면 의료기간 개설허가사항의 변경허가는 기본적으로 일반적 금지의 해제라는 허가의 성질을 가지고 있으므로 관할 행정청은 의료기관 개설허가사항의 변경허가신청이 의료법 제36조에 따른 시설기준에 부합하다면 원칙적으로 이를 허가하여야 하고, 다만 모든 국민이 수준 높은 의료 혜택을 받을 수 있도록 국민의료에 필요한 사항을 규정함으로써 국민의 건강을 보호하고 증진한다는 의료법의 입법목적에 비추어 볼때, 관할 행정청은 의료기관 개설허가사항의 변경이 명백히 중대한 공익에 배치된다고 인정할 경우에는 예외적으로 그 허가를 거부할 수 있음
- 위와 같은 법리와 제반 사정에 비추어 보면, 피고에게 이 사건 신청을 거부할 수 있는 처분사유가 존재한다고 보기 어려우므로 이 사건 처분은 위법함.",행정_555
행정,['[행정]'],지방자치단체가 불교계의 불교문화체험관 건립비를 지원한 것에 관하여 주민들이 지방자치단체를 상대로 보조금 지원행위의 중지 및 반환을 청구한 사건,"   지방자치단체가 불교계의 불교문화체험관 건축사업에 건립비를 지원하는 것에 관하여 주민들이 지방자치단체를 상대로 보조금 지원행위의 중지 및 이미 지급한 보조금을 반환받을 것을 구한 사건에서, 지방자치단체의 불교문화체험관 건축사업 지원행위는 헌법상 문화국가 원리(헌법 제19조), 문화기본법, 문화예술진흥법에 따른 문화예술 지원행위로서, 헌법상 정교분리 원칙(헌법 제20조 제2항)에 위반되지 아니한다고 보아 주민들의 청구를 기각한 판결
 ",No_PDF
행정,['[행정]'],지방자치단체 소속 소방공무원들의 실제 초과근무시간에 해당하는 초과근무수당의 지급을 구하는 사건,"  지방자치단체 소속 소방공무원들이 실제 초과근무시간에 해당하는 초과근무수당의 지급을 구한 사건에서, 지방자치단체는 소속 소방공무원이 실제로 초과근무한 시간에 해당하는 초과근무수당을 지급할 의무가 있고, 지방공무원 수당 등에 관한 규정이 초과근무수당의 지급액을 예산의 범위 내로 제한한다거나 초과근무수당의 지급액이 예산에 충분히 편성되어 있지 않다는 등의 이유로 초과근무수당의 지급을 거절할 수는 없다고 본 판결
   ",행정_557
행정,['[행정]'],업무 중 뇌출혈로 쓰러진 군인에 대한 국가유공자 요건 비해당결정 처분 취소 사건,"- 업무 중 뇌출혈로 쓰러진 전역 해군 부사관에 대하여 국가유공자 요건에 해당한다며 비해당결정 처분을 취소한 사안
 ",행정_558
행정,['[행정]'],징벌처분의 취소 및 가석방 등 보상을 제공하고 직원들을 징계해달라는 소를 각하한 사례,"ㅇ 대구지방법원 2022. 4. 21. 선고 2021구합854 판결(제2행정부, 박광우 부장판사)
  ㅇ 사실관계
- 원고는 2021. 9.경 교정시설의 안전 또는 질서를 해칠목적으로 다중을 선동하는 행위, 허가없이 다른 사람과 만나거나 연락하는 행위를 하였다는 이유로 피고로부터 금치 40일의 징벌처분을 받았음.
  ㅇ 판결 요지
- 징벌처분의 경우, 그 집행이 종료된때로부터 6개월이 경과하였음이 역수상 명백하고, 위 처분을 가중사유 또는 전제요건으로 하는 후행처분이 존재한다고 볼만한 자료도 없으므로 그 취소를 구하는 부분은 법률상 이익이 없어 부적법함.
- 원고는 자신이 한 신고가 공익제보로 인정되는 경우 피고는 관련된 직원을 징계하고, 원고에게는 가석방 및 경비처우 등급 상향 등 보상을 제공할 것과 원고에 대한 행정제재 등 불이익한 처우의 금지를 구하고 있으나, 이는 구체적으로 특정되지 않았을 뿐만 아니라 행정소송법상 허용되지 않는 금지소송 또는 의무이행소송에 해당되므로 이 부분 청구 역시 부적법함.",행정_559
행정,"['[행정]', '[노동]']",팀장에서 팀원으로 인사발령을 낸 원고 조치가 제반사정에 비추어 부당인사명령에 해당하여 위법하다고 본 판결,"[행정][노동] 팀장에서 팀원으로 인사발령을 낸 원고 조치가 제반사정에 비추어 부당인사명령에 해당하여 위법하다고 본 판결(2021구합52754)
(근로기준법 제23조와 관련한 인사명령의 정당한 이유에 관한 증명책임 부담 주체가 사용자 측임을 분명히 함과 동시에 부당인사명령에 대한 비교교량 판례법리와의 조화적 해석을 법리적으로 명시한 선례적 판결임)
    국민의 알권리를 위하여 해당 판결의 주요 내용을 게시합니다.
  자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.
 ",행정_560
행정,['[행정]'],피고 수도사업소가 원고 지역주택조합에게 처분한 급수공사비 부과처분에 대하여 정액제로 처분했을 때와 실제소요비용에 따른 공사비로 처분했을 때의 차이에 대하여 일률적인 공사비를 정한 것은 조례의 위임 취지와 비례의 원칙에 반하여 위법하다하여 원고 일부승소 판결을 선고한 사건,"  원고 지역주택조합이 건설하고 있는 아파트의 급수시설을 설치하면서 피고 수도사업소에서 급수공사비를 부과하는 처분에 대하여 부과처분에 대하여 부과처분이 과하다하여 무효확인을 구하였는바, 재판부는 급수공사비를 징수하기 위한 조례에 따르면 정액제를 실시하는 것은 적법하나 정액 급수공사비 제도에서도 비용부담의 원칙에 부합하도록 가급적 관계법령에서 정하고 있는 산정요소를 정확하게 반영하여 그 편차가 지나치게 크지 않도록 해야 할 것임에도 그러한 산정요소를 반영하지 않은 채 일률적으로 급수 공사비를 정한 것은 비례의 원칙에 반하므로 이에 따라 피고의 부과처분은 그 범위를 넘어서는 부분에 대하여 일부무효임을 확인하여 원고 일부승소 판결을 선고하였음
   ",행정_561
행정,['[행정]'],풍황계측기를 설치하기 위한 산지일시사용허가 신청에 대한 행정청의 불허가처분은 행정청의재량범위를 벗어난 것으로 원고 승소 판결을 선고한 사건,"  풍력발전시설을 조성하는 사업을 하는 원고 회사가 산지에 풍황계측기를 설치하기 위하여 피고 시에 산지일시사용허가신청을 하였으나 피고는 환경오염 우려, 지역경제침체 예상 등 공익상의 사유를 제시하며 불허가 처분을 하였으나, 재판부는 피고시는 산지의 일시사용허가 여부를 결정함에 있어 ‘수산자원보호구역의 지정목적 달성에 지장이 있는 경우’라는 불확정한 개념을 적용하였고 또한 그러한 적용에 대하여도 일정한 제한이 필요하다는 판단과 법령에서 풍황계측시설 설치의 조건·기준에 대하여 정확한 처분근거를 제시하지 아니한 절차상 하자와 처분청의 재량권을 일탈, 남용한 실체적 하자가 있으므로 원고 승소 판결을 선고하였음
 ",행정_562
행정,['[행정]'],법무법인의 조정반 지정신청에 대한 행정청의 조정반 지정 취소 통보는 모법의 위임범위를 일탈하여 그 권한의 범위를 벗어난 것으로 원고 승소 판결을 선고한 사건,"법무법인이 세무조정을 담당하는 조정반 지정대상에서 법무법인을 제외한 법인세법 및 소득세법 시행령의 해당 조항은 모법 조항의 위임범위를 벗어나고 ‘직업수행의 자유’와 ‘평등원칙’에 위반되어 무효이므로, 이 사건 시행령 조항들을 근거로 한 이사건 처분은 위법하다고 판단하면서 원고 승소 판결을 선고하였음
 ",행정_563
행정,"['[행정]', '[일반]']","국가인권회가 ‘2019. 11.경 동해에서 나포된 북한 선원 2명을 판문점을 통하여 북한으로 추방한 사건’이 인권침해에 해당한다는 원고의 진정을 위 선원들이 이미 북한으로 추방되어 사건 경위를 파악하기 어렵다는 등의 이유로 ‘위원회가 조사하는 것이 적절하지 아니하다고 인정되는 경우’에 해당한다고 보아 국가인권위원회법 제32조 제1항 제7호에 따라 각하한 사안에서,국가인권위원회의 설립 취지, 위 법상 다른 진정 각하 사유와의 관계, 국가인권위원회의 포괄적 사실조사권한 및 관계 국가기관의 원칙적 협조의무 등을 고려하면, 단순한 사실조사의 어려움이나 진정 사건의 정치적 성격으로 인한 판단의 곤란함 등을 이유로 진정을 각하하는 것은 특별한 사정이 없는 한 허용될 수 없다고 한 판결","[행정][일반] 국가인권회가 ‘2019. 11.경 동해에서 나포된 북한 선원 2명을 판문점을 통하여 북한으로 추방한 사건’이 인권침해에 해당한다는 원고의 진정을 위 선원들이 이미 북한으로 추방되어 사건 경위를 파악하기 어렵다는 등의 이유로 ‘위원회가 조사하는 것이 적절하지 아니하다고 인정되는 경우’에 해당한다고 보아 국가인권위원회법 제32조 제1항 제7호에 따라 각하한 사안에서,국가인권위원회의 설립 취지, 위 법상 다른 진정 각하 사유와의 관계, 국가인권위원회의 포괄적 사실조사권한 및 관계 국가기관의 원칙적 협조의무 등을 고려하면, 단순한 사실조사의 어려움이나 진정 사건의 정치적 성격으로 인한 판단의 곤란함 등을 이유로 진정을 각하하는 것은 특별한 사정이 없는 한 허용될 수 없다고 한 판결(2021구합29)
    국민의 알권리를 위하여 해당 판결의 주요 내용을 게시합니다.
  자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.
   ",행정_564
행정,['[행정]'],부동산소유권 이전등기 등에 관한 특별조치법이 정한 공고절차를 거치지 아니한 채 원고가 토지소유자의 상속인임을 입증할 자료가 없다는 이유로 확인서 발급을 거부한 처분을 위법하다고 본 사례,"ㅇ 대구지방법원 2021. 4. 6. 선고 2021구합22496 판결(제1행정부, 차경환 부장판사)
  ㅇ 사실관계
- 이 사건 토지는 미등기부동산으로 토지대장에는 D가 사정받은 것으로 기재되어 있고, 원고의 조부는 E임.
- 원고는 2020. 12.경 D와 E는 동일인임을 주장하며, 그로부터 자신이 이 사건 토지를 상속받았다는 내용의 보증서를 첨부하여 피고에게 부동산소유권 이전등기 등에 관한 특별조치법 제11조에 따른 확인서 발급을 신청하였음.
- 피고는 보증인들로부터 보증취지를 확인하고, 이 사건 토지에 관한 점유, 사용 관계 등을 확인하였으나, 관련 민사소송에서 원고 등이 이 사건 토지에 관한 소유권 확인 등을 구하였으나 패소하고, 그 판결이 확정되자 D와 E가 동일인임을 입증할 객관적 근거자료가 없고, 위와 같이 관련 민사소송에서 패소한 점 등을 감안하여 확인서 발급 기각결정을 하하였음(이하 '이 사건 처분'이라 한다).
  ㅇ 판결 요지
- 대장소관청은 부동산소유권 이전등기 등에 관한 특별조치법령에 규정된 요건과 절차에 따라 보증인의 보증취지와 현장조사를 통한 보증사실의 진위 등을 확인하고 그 신청사실에 대한 공고 및 제기된 이의신청에 대한 조사, 결정을 거쳐, 보증사실이 공부상 기재사항과 명백히 배치되거나 해당 부동산이 신청인의 소유가 아니라는 사실을 적극적으로 인정한 확정판결이 있는 등 보증사실이 허위임이 객관적으로 밝혀진 경우 또는 이의신청으로 인하여 사실상 소유권의 귀속 주체를 둘러싸고 다툼이 있는 경우가 아닌 한 확인서를 발급하여야 함.
- 이 사건의 경우 보증사실이 공부상 기재와 명백히 배치된다고 볼 수 없는 점, 관련 민사판결의 취지도 D와 E가 동일인이라는 점에 관한 입증이 부족한 것에 불과한 점, 이 사건 토지 소유권의 귀속 주체를 둘러싼 분쟁의 존재는 확인되지 않는 점 등을 종합하면 부동산소유권 이전등기 등에 관한 특별조치법에 따른 공고 절차도 거치지 않은 채 원고의 신청을 거부한 이 사건 처분은 위법함.",행정_565
행정,['[행정]'],중국 국적의 원고가 피고를 상대로 제기한 출국명령처분취소 청구의 소에서 피고가 원고의 형사처벌 전력을 들어 한 출국명령처분이 적법하다며 원고의 청구를 기각한 사례,"    인천지방법원 2022. 3. 8. 선고 2021구단52003 판결
      ▣ 판결요지
  중국 국적 원고가 국내에서 제조업 신고 및 품목허가를 받지 않은 채 허위의 KF94 마스크를 유통하려다 약사법위반죄로 징역형의 집행유예의 형을 선고받자 인천출입국.외국인청장(피고)이 위 범죄사실을 이유로 원고에게 출국명령처분을 한 사안에서 원고가 국내에서 저지른 위 범죄가 출입국관리법에서 정한 강제퇴거의 대상이 된다는 이유로 출국명령처분취소를 구하는 원고 청구를 기각한 사안 ",행정_566
행정,"['[행정]', '[노동]']","단순히 원고 주장 해고 통보가 부존재한다는 이유만으로, 그 무렵 있었던 직권면직조치가 정당한 해고에 해당하는지에 관하여 더 나아가 살피지 않은 중노위 판정이 위법하다고 보아 취소한 판결","  [행정][노동] 단순히 원고 주장 해고 통보가 부존재한다는 이유만으로, 그 무렵 있었던 직권면직조치가 정당한 해고에 해당하는지에 관하여 더 나아가 살피지 않은 중노위 판정이 위법하다고 보아 취소한 판결(2021구합1596)
(직권면직도 근로기준법상 해고의 요건을 갖추어야하는데 서면에 의한 해고를 하지 않은 참가인의 조치는 위법하고 이 부분에 나아가 살피지 않은 채 구제신청을 기각한 중노위 판정을 위법하다고 봄)  
  - 다음과 같은 법리를 제시하여 판단함
    재심판정 취소소송을 판단하는 법원은, 재심판정의 사실인정이나 법리판단에 구속되거나 제한될 것 없이, 부당해고 등으로 주장되는 ‘구체적 사실’이 부당해고 등에 해당하는지 여부를 심리하여 재심판정의 위법성 유무를 따져보아야 할 것이다.
  이 사건 소송에 이르기까지의 경과를 살펴보면, 원고는 당초 2020. 7. 2.자 해고가 부당함을 다투어 지방노동위원회에 구제신청을 하였으나, 참가인은 노동위원회 단계에서 위 날짜에 해고 통보를 한 적이 없다고 하면서도 오히려 2020. 7. 3. 무렵 또는 2020. 7. 10.경 원고가 자동 면직되었음을 근거로 결국은 근로계약관계가 종료되었다고 주장하였으며, 지방노동위원회와 중앙노동위원회는 이 부분과 관련한 사실관계까지 심리하였음에도 이후 단순히 2020. 7. 2.자 해고통고가 존재하지 않는다고만 판단하였다. 그런데 위와 같은 소송의 경과에 비추어 보면, 결국 원고의 부당해고 구제신청 취지는 단순히 2020. 7. 2.자 해고통보에만 국한하여 판단을 구하는 취지의 구제신청을 한 것으로만 볼 수는 없고, 2020. 7. 2.을 기점으로 한 일련의 진행경과에 따라 그 무렵 일방적으로 근로계약관계가 부당하게 종료되었음을 다툰 것으로 봄이 타당하다.
  게다가 이 사건 면직은 위에서 보듯이 이 사건 해고와 실질적으로 동일한 기초사실에 따라 발생한 것으로서 일방적 의사에 따른 근로계약관계 종료라는 법률효과를 가져오는 것이므로, 비록 참가인이 이를 면직이라고 호칭한다고 하더라도, 이를 해고로 보아 그 구제를 다투는 원고의 청구를 판단하여야 한다.
  이 사건의 경우 비록 이 사건 재심판정에서 이 사건 면직이 해고에 해당하는지에 관하여 판단하지 않았다고 하더라도,이로 인하여 이 부분을 법원에서 판단하는 데에는 어떠한 장애도 되지 아니한다. 오히려 법원으로서는 원고의 진정한 신청취지를 제대로 살펴 이 사건 면직의 당부까지 나아가 판단하여야 함이 타당하다.
    국민의 알권리를 위하여 해당 판결의 주요 내용을 게시합니다.
  자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.
   ",행정_567
행정,['[행정]'],적법한 보호명령서를 제시하지 않은채 이뤄진 보호명령을 무효로 보아 원고의 청구를 인용한 사례,"ㅇ 대구지방법원 2022. 4. 1. 선고 2021구단11666 판결(행정단독, 신헌석 부장판사)
  ㅇ 사실관계
- 원고는 시리아 국적의 외국인으로서 단기방문 자격으로 대한민국에 입국한 후, 난민인정을 신청하였다가 불인정되었고, 재신청을 하여 난민불인정 결정 및 인도적 체류허가를 받았음
- 원고는 도로교통법위반(무면허운전) 혐의 등으로 기소유예 처분을 받은 후, 재차 같은 혐의 등으로 벌금형을 선고 받았고, 2019. 10.경에는 일반건조물방화예비죄로 징역 6월을 선고받았음
- 피고는 원고가 위와 같은 범죄행위를 저질렀음을 이유로 2020. 6.경 강제퇴거명령 심사를 위한 보호명령을 하고 원고를 보호하였고, 2020. 7.경 강제퇴거명령을 함과 동시에 보호명령(이하 '이 사건 보호명령'이라 한다)을 하였음
  ㅇ 주장 및 판단
1. 원고의 주장
  - 피고는 원고에게 이 사건 보호명령을 하면서 보호명령서를 제시하지 아니하였으므로 절차적 하자가 중대하고 명백하여 무효이다(주위적 주장)
2. 판단
  - 법리
     출입국관리법 제63조, 제53조는 '출입국관리공무원이 보호명령서를 집행할 때에는 보호명령서를 내보여야 한다'고 규정하고 있고, 출입국관리법 시행령 제78조 제1항은 '강제퇴거명령을 받은 사람을 송환할 수 있을 때까지 보호하려는 때에는 보호명령서를 발급하여 이를 강제퇴거명령을 받은 사람에게 보여주어야 한다'고 규정하고 있는바, 이와 같은 규정은 처분내용의 명확성을 확보하고 처분의 존부에 관한 다툼을 방지하여 처분상대방의 권익을 보호하기 위한 것으로 보아야 하므로, 만약 이를 위반하면 그 하자가 중대, 명백하여 무효라 할 것이다(대법원 2019. 7. 11. 선고 2017두38874 판결 참조).
   - 판단
        피고는 이 사건 보호명령을 하면서 강제퇴거집행을 위한 보호명령서가 아닌 심사결정을 위한 보호명령서를 잘못 출력하여 고지한 사실, 위 각 보호명령서는 그 기재내용이 다르고 효력이 동일한 문서라고 볼 수 없는 점 등을 고려하면 심사결정을 위한 보호명령서를 원고에게 내보여 준 것만으로는 강제퇴거집행을 위한 보호명령서를 내보여 주었다고 평가할 수 없다. 따라서 이 사건 보호명령에는 위와 같은 하자가 있고, 이러한 하자는 중대, 명백하므로 이 사건 보호명령은 무효이다.",행정_568
행정,['[행정]'],징계위원의 성명과 직책에 관한 부분을 비공개한 정보부분비공개결정에 대하여 위 정보는 정보공개법 제9조에 따른 비공개정보에 해당되지 않는다는 이유로 이를 취소한 사례,"ㅇ 대구지방법원 2022. 3. 31. 선고 2021구합23550 판결(제2행정부, 박광우 부장판사)
  ㅇ 사실관계
- 원고는 2021. 5.경 품위유지의무위반(언어폭력), 품위유지의무위반(영내폭행), 성실의무위반(기타)의 징계건명으로 피고로부터 근신 10일의 징계처분(이하 '이 사건 징계처분'이라 한다)을 받았음.
- 원고는 국방부장관에게 이 사건 처분과 관련하여 징계기록 전체 목록과 그 전체 서류 및 징계위원의 성명과 직책, 계급을 공개하여 달라는 청구를 하였음.
- 원고의 위 청구를 이첩받은 피고는 2021. 5. 31. 원고에 대하여 징계기록 목록 중 피해자 진술조서의 성명 등 개인신상을 제외한 부분, 징계위원의 계급, 징계기록 중 비공개 부분을 제외한 전체를 공개하되, 징계위원회 위원의 성명 및 직책(이하 '이 사건 정보'라 한다) 등은 공개하지 않는다는 정보부분비공개결정을 하였음(이하, '이 사건 처분'이라 한다)
  ㅇ 판결 요지
- 원고는 이 사건 처분 중 보호자에 대한 특별교육 1시간의 조치에 관하여 그 적법 여부를 다툴 법률상 이익이 없으므로 이 부분의 취소를 구하는 부분은 부적법함.
- 이 사건 정보의 공개로 인하여 개인의 내밀한 비밀 등이 알려지는 결과 인격적, 정신적 내면생활에 지장이 초래되거나 자유로운 사생활을 영위할 수 없게 될 위험성이 있다고 보기 어려운 점, 정보공개법 제9조 제1항 제6호 단서 라목은 직무를 수행한 공무원의 성명, 직위를 비공개대상 정보에서 제외하고 있는 점, 이 사건과 별개의 소송사건에서 이 사건 징계처분이 군인사법에 따른 적법절차에 따라 이루어졌는지 여부를 다투고 있는 원고로서는 이 사건 징계처분의 심리 및 의결에 관여한 위원의 성명 및 직책을 확인할 필요가 있는 점 등을 종합하면, 이 사건 정보는 정보공개법 제9조 제1항 제6호에 규정된 비공개정보에 해당하지 않으므로 이 사건 처분은 그 처분사유가 존재하지 않는 것으로서 위법함.",행정_569
행정,['[행정]'],국가유공자 등록거부처분 취소,"  교통사고 현장에 출동하여 수신호를 하던 중 주행 차량에 들이받혀 뇌손상을 입고 식물인간 상태에 빠진 경찰관 甲이 퇴직 처리된 후 공상군경으로 등록되었다가 식물 인간 상태로 있던 중 사망하자,
  배우자가 甲을 순직군경으로 변경 등록해 달라는 취지의 국가유공자 등록신청을 하였으나, 지방보훈지청장이 '甲이 퇴직 후 국가유공자 등록 신청 결과 공상군경으로 등록결정되어 지원을 받던 중
  사망하여 순직군경의 요건에 해당하지 않는다.'는 이유로 이를 거부하는 취지의 각하 결정이 위법하다고 판단한 사안.",행정_570
행정,"['[행정]', '[일반]']","다른 항공사들과 달리 항공기 선회반경 기준을 2.3NM로 좁게 설정하고 있는 갑 항공사 내부규정을 위반하여 다소 넓게 선회하여 1회 운행한 사실을 이유로 부기장인 원고에 대하여 사업용조종사 자격증명의 효력을 30일간 정지시킨 국토교통부장관의 처분이 재량권을 일탈, 남용한 것으로서 위법하다고 본 판결","[행정][일반] 다른 항공사들과 달리 항공기 선회반경 기준을 2.3NM로 좁게 설정하고 있는 갑 항공사 내부규정을 위반하여 다소 넓게 선회하여(그러나 타 항공사 기준으로는 문제가 없는 선회) 1회 운행한 사실을 이유로 부기장인 원고에 대하여 사업용조종사 자격증명의 효력을 30일간 정지시킨 국토교통부장관의 처분이 재량권을 일탈, 남용한 것으로서 위법하다고 본 판결(2021구합50123)
    국민의 알권리를 위하여 해당 판결의 주요 내용을 게시합니다.
  자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.
   ",행정_571
행정,"['[행정]', '[대구고등법원 21누3890 건축(신축)불허가처분 취소청구의 소]']","공단과 마을 인접한 곳에 동물화장장 설치허가신청을 불허가한 사안에서, 이 사건 불허가처분을 통하여 달성하고자 하는 환경오염 방지와 환경권 보호, 이 사건 신청지 주변 환경과 경관 보호, 국토의 효율적이고 균형 있는 이용·개발과 보전을 위하여 무분별한 개발을 방지함으로써 체계적인 개발행위를 유도하고자 하는 공익 등을 고려하면 이 사건 동물화장시설 건축허가신청 불허가처분은 그 기초가 되는 사실을 오인하거나, 재량권을 일탈·남용한 위법이 있다고 보기 부족하다고 보아, 위 불허가처분을 취소한 제1심판결을 취소하고, 원고의 청구를 기각한 사례","  [판결요지]
  공단과 마을 인접한 곳에 동물화장장 설치허가신청을 불허가한 사안에서, 이 사건 불허가처분을 통하여 달성하고자 하는 환경오염 방지와 환경권 보호, 이 사건 신청지 주변 환경과 경관 보호, 국토의 효율적이고 균형 있는 이용·개발과 보전을 위하여 무분별한 개발을 방지함으로써 체계적인 개발행위를 유도하고자 하는 공익 등을 고려하면 이 사건 동물화장시설 건축(신축)허가신청 불허가처분은 그 기초가 되는 사실을 오인하거나, 재량권을 일탈·남용한 위법이 있다고 보기 부족하다고 보아, 위 불허가처분을 취소한 제1심판결을 취소하고, 원고의 청구를 기각한 사례
    [대구고등법원 21누3890 건축(신축)불허가처분 취소청구의 소(미확정)]",행정_572
